Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
AAAS	gene	AAAS	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Achalasia-addisonianism-alacrimia syndrome						False	3	0;0;0	0.280	False		ENSG00000094914	ENSG00000094914	HGNC:13666													
AARS	gene	AARS	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Charcot-Marie-Tooth disease						False	3	0;0;0	0.280	False		ENSG00000090861	ENSG00000090861	HGNC:20													
ABCA12	gene	ABCA12	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Ichthyosis, congenital, autosomal recessive						False	3	0;0;0	0.280	False		ENSG00000144452	ENSG00000144452	HGNC:14637													
ABCA3	gene	ABCA3	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Surfactant metabolism dysfunction, pulmonary, 3						False	3	0;0;0	0.280	False		ENSG00000167972	ENSG00000167972	HGNC:33													
ABCA4	gene	ABCA4	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Stargardt disease						False	3	0;0;0	0.280	False		ENSG00000198691	ENSG00000198691	HGNC:34													
ABCB11	gene	ABCB11	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cholestasis, progressive familial intrahepatic 2						False	3	0;0;0	0.280	False		ENSG00000073734	ENSG00000073734	HGNC:42													
ABCB4	gene	ABCB4	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cholestasis, progressive familial intrahepatic 3						False	3	0;0;0	0.280	False		ENSG00000005471	ENSG00000005471	HGNC:45													
ABCC2	gene	ABCC2	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Dubin-Johnson syndrome, MIM# 237500				30344695;11477083		False	3	100;0;0	0.280	True		ENSG00000023839	ENSG00000023839	HGNC:53													
ABCC6	gene	ABCC6	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Pseudoxanthoma elasticum						False	3	0;0;0	0.280	False		ENSG00000091262	ENSG00000091262	HGNC:57													
ABCC8	gene	ABCC8	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hyperinsulinemic hypoglycemia, familial						False	3	0;0;0	0.280	False		ENSG00000006071	ENSG00000006071	HGNC:59													
ABCD1	gene	ABCD1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Adrenoleukodystrophy						False	3	0;0;0	0.280	False		ENSG00000101986	ENSG00000101986	HGNC:61													
ABCG5	gene	ABCG5	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Sitosterolemia						False	3	0;0;0	0.280	False		ENSG00000138075	ENSG00000138075	HGNC:13886													
ACAD8	gene	ACAD8	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Isobutyryl-CoA dehydrogenase deficiency						False	3	0;0;0	0.280	False		ENSG00000151498	ENSG00000151498	HGNC:87													
ACAD9	gene	ACAD9	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	ACAD9 deficiency						False	3	0;0;0	0.280	False		ENSG00000177646	ENSG00000177646	HGNC:21497													
ACADM	gene	ACADM	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Medium chain acyl CoA dehydrogenase deficiency						False	3	0;0;0	0.280	False		ENSG00000117054	ENSG00000117054	HGNC:89													
ACADVL	gene	ACADVL	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	VLCAD deficiency						False	3	0;0;0	0.280	False		ENSG00000072778	ENSG00000072778	HGNC:92													
ACAT1	gene	ACAT1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Alpha-methylacetoacetic aciduria						False	3	0;0;0	0.280	False		ENSG00000075239	ENSG00000075239	HGNC:93													
ACE	gene	ACE	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Renal tubular dysgenesis						False	3	0;0;0	0.280	False		ENSG00000159640	ENSG00000159640	HGNC:2707													
ACOX1	gene	ACOX1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Peroxisomal acyl-CoA oxidase deficiency						False	3	0;0;0	0.280	False		ENSG00000161533	ENSG00000161533	HGNC:119													
ACTG1	gene	ACTG1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Deafness, autosomal dominant;Baraitser-Winter syndrome						False	3	0;0;0	0.280	False		ENSG00000184009	ENSG00000184009	HGNC:144													
ACTG2	gene	ACTG2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Megacystis-microcolon-intestinal hypoperistalsis syndrome						False	3	0;0;0	0.280	False		ENSG00000163017	ENSG00000163017	HGNC:145													
ACTN1	gene	ACTN1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Macrothrombocytopenia						False	3	0;0;0	0.280	False		ENSG00000072110	ENSG00000072110	HGNC:163													
ACTN4	gene	ACTN4	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Glomerulosclerosis, focal segmental, 1						False	3	0;0;0	0.280	False		ENSG00000130402	ENSG00000130402	HGNC:166													
ACVR1	gene	ACVR1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Fibrodysplasia ossificans progressiva						False	3	0;0;0	0.280	False		ENSG00000115170	ENSG00000115170	HGNC:171													
ACVRL1	gene	ACVRL1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Telangiectasia, hereditary hemorrhagic, type 2						False	3	0;0;0	0.280	False		ENSG00000139567	ENSG00000139567	HGNC:175													
ADA	gene	ADA	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Severe combined immunodeficiency due to ADA deficiency						False	3	0;0;0	0.280	False		ENSG00000196839	ENSG00000196839	HGNC:186													
ADAMTS13	gene	ADAMTS13	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Thrombotic thrombocytopenic purpura, familial						False	3	0;0;0	0.280	False		ENSG00000160323	ENSG00000160323	HGNC:1366													
ADAMTSL2	gene	ADAMTSL2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Geleophysic dysplasia 1						False	3	0;0;0	0.280	False		ENSG00000197859	ENSG00000197859	HGNC:14631													
ADAR	gene	ADAR	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dyschromatosis symmetrica hereditaria;Aicardi-Goutieres syndrome						False	3	0;0;0	0.280	False		ENSG00000160710	ENSG00000160710	HGNC:225													
ADGRG1	gene	ADGRG1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Polymicrogyria, bilateral frontoparietal						False	3	0;0;0	0.280	False		ENSG00000205336	ENSG00000205336	HGNC:4512													
ADGRV1	gene	ADGRV1	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Usher syndrome, type 2C						False	3	0;0;0	0.280	True		ENSG00000164199	ENSG00000164199	HGNC:17416													
ADK	gene	ADK	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hypermethioninemia due to adenosine kinase deficiency						False	3	0;0;0	0.280	False		ENSG00000156110	ENSG00000156110	HGNC:257													
AGA	gene	AGA	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Aspartylglucosaminuria						False	3	0;0;0	0.280	False		ENSG00000038002	ENSG00000038002	HGNC:318													
AGL	gene	AGL	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Glycogen storage disease IIIa						False	3	0;0;0	0.280	False		ENSG00000162688	ENSG00000162688	HGNC:321													
AGRN	gene	AGRN	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Myasthenia, limb-girdle, familial						False	3	0;0;0	0.280	False		ENSG00000188157	ENSG00000188157	HGNC:329													
AGXT	gene	AGXT	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hyperoxaluria, primary, type 1						False	3	0;0;0	0.280	False		ENSG00000172482	ENSG00000172482	HGNC:341													
AHI1	gene	AHI1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome-3						False	3	0;0;0	0.280	False		ENSG00000135541	ENSG00000135541	HGNC:21575													
AIFM1	gene	AIFM1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Cowchock syndrome						False	3	0;0;0	0.280	False		ENSG00000156709	ENSG00000156709	HGNC:8768													
AIRE	gene	AIRE	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Autoimmune polyendocrinopathy syndrome , type I, with or without reversible metaphyseal dysplasia						False	3	0;0;0	0.280	False		ENSG00000160224	ENSG00000160224	HGNC:360													
AKR1D1	gene	AKR1D1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bile acid synthesis defect, congenital, 2						False	3	0;0;0	0.280	False		ENSG00000122787	ENSG00000122787	HGNC:388													
ALAS2	gene	ALAS2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Anemia, sideroblastic, X-linked						False	3	0;0;0	0.280	False		ENSG00000158578	ENSG00000158578	HGNC:397													
ALB	gene	ALB	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Analbuminemia						False	3	0;0;0	0.280	False		ENSG00000163631	ENSG00000163631	HGNC:399													
ALDH18A1	gene	ALDH18A1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cutis laxa, autosomal recessive, type IIIA						False	3	0;0;0	0.280	False		ENSG00000059573	ENSG00000059573	HGNC:9722													
ALDH3A2	gene	ALDH3A2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Sjogren-Larsson syndrome						False	3	0;0;0	0.280	False		ENSG00000072210	ENSG00000072210	HGNC:403													
ALDH5A1	gene	ALDH5A1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Succinic semialdehyde dehydrogenase deficiency						False	3	0;0;0	0.280	False		ENSG00000112294	ENSG00000112294	HGNC:408													
ALDH7A1	gene	ALDH7A1	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	"Epilepsy, pyridoxine-dependent, MIM#	266100"						False	3	100;0;0	0.280	True		ENSG00000164904	ENSG00000164904	HGNC:877													
ALDOB	gene	ALDOB	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Fructose intolerance						False	3	0;0;0	0.280	False		ENSG00000136872	ENSG00000136872	HGNC:417													
ALG1	gene	ALG1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ik						False	3	0;0;0	0.280	False		ENSG00000033011	ENSG00000033011	HGNC:18294													
ALG12	gene	ALG12	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ig						False	3	0;0;0	0.280	False		ENSG00000182858	ENSG00000182858	HGNC:19358													
ALG3	gene	ALG3	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Id						False	3	0;0;0	0.280	False		ENSG00000214160	ENSG00000214160	HGNC:23056													
ALG6	gene	ALG6	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ic						False	3	0;0;0	0.280	False		ENSG00000088035	ENSG00000088035	HGNC:23157													
ALG8	gene	ALG8	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ih						False	3	0;0;0	0.280	False		ENSG00000159063	ENSG00000159063	HGNC:23161													
ALG9	gene	ALG9	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Il, MIM#608776;Gillessen-Kaesbach-Nishimura syndrome, MIM# 263210				28932688;25966638;26453364		False	3	100;0;0	0.280	True		ENSG00000086848	ENSG00000086848	HGNC:15672													
ALMS1	gene	ALMS1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Alstrom syndrome						False	3	0;0;0	0.280	False		ENSG00000116127	ENSG00000116127	HGNC:428													
ALOX12B	gene	ALOX12B	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Ichthyosis, congenital, autosomal recessive						False	3	0;0;0	0.280	False		ENSG00000179477	ENSG00000179477	HGNC:430													
ALOXE3	gene	ALOXE3	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Ichthyosis, congenital, autosomal recessive						False	3	0;0;0	0.280	False		ENSG00000179148	ENSG00000179148	HGNC:13743													
ALPL	gene	ALPL	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hypophosphatasia						False	3	0;0;0	0.280	False		ENSG00000162551	ENSG00000162551	HGNC:438													
ALS2	gene	ALS2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Amyotrophic lateral sclerosis						False	3	0;0;0	0.280	False		ENSG00000003393	ENSG00000003393	HGNC:443													
ALX4	gene	ALX4	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Parietal foramina 2						False	3	0;0;0	0.280	False		ENSG00000052850	ENSG00000052850	HGNC:450													
AMELX	gene	AMELX	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Amelogenesis imperfecta						False	3	0;0;0	0.280	False		ENSG00000125363	ENSG00000125363	HGNC:461													
AMN	gene	AMN	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Megaloblastic anemia-1, Norwegian type						False	3	0;0;0	0.280	False		ENSG00000166126	ENSG00000166126	HGNC:14604													
AMT	gene	AMT	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hyperglycinaemia, non-ketotic						False	3	0;0;0	0.280	False		ENSG00000145020	ENSG00000145020	HGNC:473													
ANK1	gene	ANK1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spherocytosis						False	3	0;0;0	0.280	False		ENSG00000029534	ENSG00000029534	HGNC:492													
ANK2	gene	ANK2	BabySeq Category B gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Complex neurodevelopmental disorder, MONDO:0100038						False	3	100;0;0	0.280	False		ENSG00000145362	ENSG00000145362	HGNC:493													
ANKH	gene	ANKH	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Craniometaphyseal dysplasia						False	3	0;0;0	0.280	False		ENSG00000154122	ENSG00000154122	HGNC:15492													
ANKRD26	gene	ANKRD26	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Thrombocytopenia 2						False	3	100;0;0	0.280	False		ENSG00000107890	ENSG00000107890	HGNC:29186													
ANO10	gene	ANO10	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 10						False	3	0;0;0	0.280	False		ENSG00000160746	ENSG00000160746	HGNC:25519													
ANTXR2	gene	ANTXR2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hyaline fibromatosis syndrome						False	3	0;0;0	0.280	False		ENSG00000163297	ENSG00000163297	HGNC:21732													
AP3B1	gene	AP3B1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hermansky-Pudlak syndrome 2						False	3	0;0;0	0.280	False		ENSG00000132842	ENSG00000132842	HGNC:566													
AP4B1	gene	AP4B1	Expert Review;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 47, autosomal recessive, MIM# 614066				21620353;22290197;24700674;24781758;32979048;32171285;32166732;31525725;31525725		False	3	100;0;0	0.280	True		ENSG00000134262	ENSG00000134262	HGNC:572													
AP4E1	gene	AP4E1	Expert Review;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 51, autosomal recessive, MIM# 613744				20972249;21620353;21937992;32979048;23472171		False	3	100;0;0	0.280	True		ENSG00000081014	ENSG00000081014	HGNC:573													
AP4M1	gene	AP4M1	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	"Spastic paraplegia 50, autosomal recessive, MIM#	612936"				19559397;21937992;21937992;32979048;31915823;29096665;28464862;25496299		False	3	100;0;0	0.280	True		ENSG00000221838	ENSG00000221838	HGNC:574													
APC	gene	APC	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Adenomatous polyposis coli;Adenomatous polyposis coli, attenuated						False	3	0;0;0	0.280	False		ENSG00000134982	ENSG00000134982	HGNC:583													
APOB	gene	APOB	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Hypercholesterolaemia, familial, 2, MIM# 144010;Hypobetalipoproteinaemia 615558						False	3	100;0;0	0.280	True		ENSG00000084674	ENSG00000084674	HGNC:603													
APRT	gene	APRT	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	"Adenine phosphoribosyltransferase deficiency, MIM#	614723"						False	3	100;0;0	0.280	True		ENSG00000198931	ENSG00000198931	HGNC:626													
APTX	gene	APTX	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia						False	3	0;0;0	0.280	False		ENSG00000137074	ENSG00000137074	HGNC:15984													
AR	gene	AR	BabySeq Category A gene;BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Androgen insensitivity, MIM# 300068						False	3	100;0;0	0.280	True		ENSG00000169083	ENSG00000169083	HGNC:644													
ARFGEF2	gene	ARFGEF2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Periventricular heterotopia with microcephaly						False	3	0;0;0	0.280	False		ENSG00000124198	ENSG00000124198	HGNC:15853													
ARG1	gene	ARG1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Arginase deficiency						False	3	0;0;0	0.280	False		ENSG00000118520	ENSG00000118520	HGNC:663													
ARID1B	gene	ARID1B	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Coffin-Siris syndrome						False	3	0;0;0	0.280	False		ENSG00000049618	ENSG00000049618	HGNC:18040													
ARMC4	gene	ARMC4	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Primary ciliary dyskinesia						False	3	0;0;0	0.280	False		ENSG00000169126	ENSG00000169126	HGNC:25583													
ARSA	gene	ARSA	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Metachromatic leukodystrophy						False	3	0;0;0	0.280	False		ENSG00000100299	ENSG00000100299	HGNC:713													
ARSB	gene	ARSB	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Mucopolysaccharidosis type VI (Maroteaux-Lamy)						False	3	0;0;0	0.280	False		ENSG00000113273	ENSG00000113273	HGNC:714													
ARX	gene	ARX	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Lissencephaly, X-linked 2						False	3	0;0;0	0.280	False		ENSG00000004848	ENSG00000004848	HGNC:18060													
ASL	gene	ASL	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Argininosuccinic aciduria						False	3	0;0;0	0.280	False		ENSG00000126522	ENSG00000126522	HGNC:746													
ASPA	gene	ASPA	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Canavan disease						False	3	0;0;0	0.280	False		ENSG00000108381	ENSG00000108381	HGNC:756													
ASS1	gene	ASS1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Citrullinemia						False	3	0;0;0	0.280	False		ENSG00000130707	ENSG00000130707	HGNC:758													
ATM	gene	ATM	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Ataxia-telangiectasia						False	3	0;0;0	0.280	False		ENSG00000149311	ENSG00000149311	HGNC:795													
ATP1A2	gene	ATP1A2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hemiplegic migraine						False	3	0;0;0	0.280	False		ENSG00000018625	ENSG00000018625	HGNC:800													
ATP2A1	gene	ATP2A1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Brody myopathy						False	3	0;0;0	0.280	False		ENSG00000196296	ENSG00000196296	HGNC:811													
ATP2B2	gene	ATP2B2	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Deafness, childhood onset						False	3	100;0;0	0.280	True		ENSG00000157087	ENSG00000157087	HGNC:815													
ATP6V0A2	gene	ATP6V0A2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cutis laxa, autosomal recessive, type IIA						False	3	0;0;0	0.280	False		ENSG00000185344	ENSG00000185344	HGNC:18481													
ATP6V1B1	gene	ATP6V1B1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Renal tubular acidosis & hearing loss						False	3	0;0;0	0.280	False		ENSG00000116039	ENSG00000116039	HGNC:853													
ATP7A	gene	ATP7A	BabySeq Category A gene;BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Menkes disease, MIM# 309400						False	3	100;0;0	0.280	True		ENSG00000165240	ENSG00000165240	HGNC:869													
ATP7B	gene	ATP7B	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Wilson disease						False	3	0;0;0	0.280	False		ENSG00000123191	ENSG00000123191	HGNC:870													
ATP8B1	gene	ATP8B1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cholestasis, progressive familial intrahepatic 1						False	3	0;0;0	0.280	False		ENSG00000081923	ENSG00000081923	HGNC:3706													
ATRX	gene	ATRX	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	ATR-X-related syndrome MONDO:0016980						False	3	0;0;0	0.280	False		ENSG00000085224	ENSG00000085224	HGNC:886													
AUH	gene	AUH	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	3-methylglutaconic aciduria, type I						False	3	0;0;0	0.280	False		ENSG00000148090	ENSG00000148090	HGNC:890													
AVPR2	gene	AVPR2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Diabetes insipidus, nephrogenic						False	3	0;0;0	0.280	False		ENSG00000126895	ENSG00000126895	HGNC:897													
B3GLCT	gene	B3GLCT	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Peters-Plus syndrome						False	3	0;0;0	0.280	False		ENSG00000187676	ENSG00000187676	HGNC:20207													
BAAT	gene	BAAT	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bile acid amidation defect						False	3	0;0;0	0.280	False		ENSG00000136881	ENSG00000136881	HGNC:932													
